93636   | 52882   | 43 LMi  
93702   | 52911   | 53 Leo  
93813   | 52943   | nu Hya
93765   | 52959   | 44 LMi  
94218   | 53195   | 45 LMi  
94264   | 53229   | 46 LMi  
94480   | 53355   | 48 LMi  
94601   | 53417A  | 54A Leo 
94602   | 53417B  | 54B Leo 
94672   | 53423A  | 55A Leo 
94672   | 53423B  | 55B Leo 
94705   | 53449   | 56 Leo  
94738   | 53460   | 57 Leo  
94747   | 53492   | 50 LMi  
96097   | 54182   | chi Leo
96094   | 54196   | 51 LMi  
96202   | 54204   | chi 1 Hya
96314   | 54255   | chi 2 Hya
96436   | 54336A  | 65A Leo 
96436   | 54336B  | 65B Leo 
96528   | 54388   | 64 Leo  
96738   | 54487   | 67 Leo  
96855   | 54515   | 66 Leo  
97603   | 54872   | delta Leo
97633   | 54879   | theta Leo
97778   | 54951   | 72 Leo  
98058   | 55084   | phi Leo
98118   | 55137   | 75 Leo  
98366   | 55249   | 76 Leo  
98664   | 55434   | sigma Leo
98824   | 55533   | 71 Leo  
99028   | 55642A  | iota A Leo
99028   | 55642B  | iota B Leo
99055   | 55650   | 79 Leo  
99285   | 55765   | 81 Leo  
99305   | 55769   | 82 Leo  
99329   | 55791   | 80 Leo  
99491   | 55846   | 83A Leo 
99492   | 55848   | 83B Leo 
99648   | 55945   | tau Leo
99902   | 56080   | 85 Leo  
99998   | 56127   | 87 Leo  
100006  | 56146   | 86 Leo  
100029  | 56211   | lambda Dra
100180  | 56242A  | 88A Leo 
100407  | 56343   | xi Hya
100563  | 56445   | 89 Leo  
100600  | 56473B  | 90B Leo 
100600  | 56473A  | 90A Leo 
100696  | 56583   | 2 Dra   
100920  | 56647   | upsilon Leo
101431  | 56922   | omicron Hya
101484  | 56975   | 92 Leo  
101673  | 57111   | 3 Dra   
102509  | 57565   | 93 Leo  
102647  | 57632   | beta Leo
103192  | 57936B  | beta B Hya
103192  | 57936A  | beta A Hya
108907  | 60998   | 4 Dra   
109387  | 61281   | kappa Dra
109551  | 61384   | 6 Dra   
111335  | 62423   | 7 Dra   
112429  | 63076   | 8 Dra   
113092  | 63432   | 9 Dra   
114149  | 64166   | psi Hya
115659  | 64962   | gamma Hya
121130  | 67627   | 10 Dra  
121847  | 68269   | 47 Hya  
122066  | 68390   | 48 Hya  
123299  | 68756   | alpha Dra
123123  | 68895   | pi  Hya
124206  | 69415   | 50 Hya  
125238  | 69996   | iota Lup
125932  | 70306   | 51 Hya  
126035  | 70336   | 2 Lib   
126341  | 70574   | tau 1 Lup
126354  | 70576A  | tau 2A Lup
126354  | 70576B  | tau 2B Lup
126769  | 70753   | 52 Hya  
127381  | 71121   | sigma Lup
128345  | 71536   | rho Lup
129056  | 71860   | alpha Lup
129433  | 71974   | 4 Lib   
129978  | 72194   | 5 Lib   
129926  | 72197A  | 54A Hya 
129926  | 72197B  | 54B Hya 
130158  | 72323   | 55 Hya  
130259  | 72357   | 56 Hya  
130274  | 72378   | 57 Hya  
130559  | 72489B  | mu B Lib
130559  | 72489A  | mu A Lib
130694  | 72571   | 58 Hya  
130819  | 72603   | alpha 1 Lib
130841  | 72622   | alpha 2 Lib
130952  | 72631   | 11 Lib  
130807  | 72683   | omicron Lup
131027  | 72702   | 10 Lib  
131430  | 72929   | 12 Lib  
131530  | 72934   | xi 1 Lib
131918  | 73133   | xi 2 Lib
132052  | 73165   | 16 Lib  
132230  | 73249   | 17 Lib  
132058  | 73273   | beta Lup
132219  | 73284   | 59 Hya  
132345  | 73310   | 18 Lib  
132742  | 73473   | delta Lib
132851  | 73566   | 60 Hya  
133216  | 73714   | sigma Lib
133242  | 73807A  | pi A Lup
133243  | 73807B  | pi B Lup
133774  | 73945   | nu Lib
133800  | 73953   | 22 Lib  
133955  | 74117A  | lambda A Lup
133955  | 74117B  | lambda B Lup
134481  | 74376   | kappa 1 Lup
134482  | 74380   | kappa 2 Lup
134759  | 74392   | iota Lib
134505  | 74395   | zeta Lup
134967  | 74493   | 25 Lib  
134987  | 74500   | 23 Lib  
135230  | 74600   | 26 Lib  
135153  | 74604   | 1 Lup   
135742  | 74785   | beta Lib
135758  | 74857   | 2 Lup   
135734  | 74911A  | mu ALup
135734  | 74911B  | mu B Lup
135748  | 74915   | mu C Lup
136366  | 75110   | 28 Lib  
136407  | 75118   | omicron Lib
136298  | 75141   | delta Lup
136352  | 75181   | nu 2 Lup
136422  | 75177   | phi 1 Lup
136351  | 75206   | nu 1 Lup
136504  | 75264A  | epsilon A Lup
136504  | 75264B  | epsilon B Lup
136801  | 75294   | 30 Lib  
136664  | 75304   | phi 2 Lup
137052  | 75379   | epsilon Lib
136933  | 75439   | upsilon Lup
137759  | 75458   | iota Dra
137744  | 75730   | 32 Lib  
137949  | 75848   | 33 Lib  
138137  | 75944   | 34 Lib  
138485  | 76126   | zeta Lib
138716  | 76219   | 37 Lib  
138688  | 76259   | 36 Lib  
138690  | 76297B  | gamma B Lup
138690  | 76297A  | gamma A Lup
138905  | 76333   | gamma Lib
139063  | 76470   | upsilon Lib
139127  | 76552   | omega Lup
139365  | 76600   | tau Lib
139446  | 76628A  | 41A Lib 
139521  | 76705   | psi 1 Lup
139663  | 76742   | 42 Lib  
139997  | 76880   | kappa Lib
140008  | 76945   | psi 2 Lup
140417  | 77060   | eta Lib
141556  | 77634   | chi Lup
142373  | 77760   | chi Her
142096  | 77811   | lambda Lib
142198  | 77853   | theta Lib
142780  | 77907   | 2 Her   
142378  | 77939A  | 47A Lib 
142378  | 77939B  | 47B Lib 
142926  | 77986   | 4 Her   
142629  | 78105   | xi 1 Lup
142630  | 78106   | xi 2 Lup
142983  | 78207   | 48 Lib  
143118  | 78384   | eta Lup
143333  | 78400   | 49 Lib  
143459  | 78436   | 50 Lib  
143666  | 78481   | 5 Her   
144284  | 78527   | theta Dra
144206  | 78592   | upsilon Her
144294  | 78918   | thetaLup
145001  | 79043   | kappa A Her
145000  | 79045   | kappa B Her
145389  | 79101   | phi Her
145122  | 79102   | 8 Her   
145675  | 79248   | 14 Her  
145713  | 79349   | 10 Her  
145892  | 79488   | 9 Her   
146169  | 79608   | 12 Her  
146279  | 79634   | 13 Her  
146388  | 79666   | 16 Her  
146452  | 79704   | 15 Her  
146604  | 79724   | 17 Her  
146915  | 79846   | 18 Her  
147025  | 79889   | 19 Her  
147394  | 79992   | tau Her
147547  | 80170   | gamma Her
148387  | 80331   | etaDra
147869  | 80351   | 21 Her  
148283  | 80460   | 25 Her  
148112  | 80463   | omega Her
148616  | 80648   | 26 Her  
149212  | 80650   | 15 Dra  
148783  | 80704   | 30 Her  
149081  | 80809   | 34 Her  
148856  | 80816   | beta Her
149141  | 80927   | 31 Her  
149121  | 81007   | 28 Her  
149161  | 81008   | 29 Her  
149420  | 81066   | 32 Her  
149630  | 81126   | sigma Her
150100  | 81290   | 16 Dra  
150117  | 81292A  | 17A Dra 
150118  | 81292B  | 17B Dra 
149805  | 81354   | 33 Her  
150450  | 81497   | 42 Her  
150379  | 81634   | 36 Her  
150378  | 81641   | 37 Her  
151101  | 81660   | 18 Dra  
150680  | 81693B  | zeta B Her
150680  | 81693A  | zeta A Her
150525  | 81717   | 38 Her  
150682  | 81729   | 39 Her  
150997  | 81833   | eta Her
151090  | 81991   | 41 Her  
151237  | 82000A  | 46A Her 
151217  | 82073   | 43 Her  
151525  | 82216   | 45 Her  
152107  | 82321A  | 52A Her 
152107  | 82321B  | 52B Her 
151937  | 82324   | 48 Her  
151956  | 82402   | 47 Her  
152173  | 82422   | 50 Her  
152326  | 82504   | 51 Her  
152308  | 82526   | 49 Her  
152598  | 82587   | 53 Her  
152863  | 82780   | 56 Her  
152879  | 82802   | 54 Her  
153597  | 82860   | 19 Dra  
153697  | 82898A  | 20A Dra 
153697  | 82898B  | 20B Dra 
153287  | 82987   | 57 Her  
153808  | 83207   | epsilon Her
154029  | 83313   | 59 Her  
154356  | 83462   | 61 Her  
154906  | 83608A  | mu A Dra
154905  | 83608B  | mu B Dra
154494  | 83613   | 60 Her  
155104  | 83876   | 62 Her  
155763  | 83895   | zeta Dra
155514  | 84054   | 63 Her  
156014  | 84345A  | alpha 1 Her
156015  | 84345B  | alpha 2 Her
156164  | 84379   | delta Her
156283  | 84380   | pi Her
156633  | 84573   | 68 Her  
156729  | 84606A  | 69A Her 
157325  | 84835   | 74 Her  
157214  | 84862   | 72 Her  
157198  | 84887   | 70 Her  
157778  | 85112B  | rho B Her
157779  | 85112A  | rho A Her
157728  | 85157   | 73 Her  
158414  | 85379   | 77 Her  
159181  | 85670   | beta Dra
158899  | 85693   | lambda Her
159139  | 85790   | 78 Her  
159966  | 85805   | 27 Dra  
159541  | 85819   | nu 1 Dra
159560  | 85829   | nu 2 Dra
160538  | 85852   | 29 Dra  
160269  | 86036B  | 26B Dra 
160269  | 86036A  | 26A Dra 
160290  | 86182   | 82 Her  
160922  | 86201   | omega Dra
160181  | 86254   | 79 Her  
160762  | 86414   | iota Her
162003  | 86614   | psi 1A Dra
162004  | 86620   | psi 1B Dra
161074  | 86667   | 83 Her  
161239  | 86731   | 84 Her  
161797  | 86974   | mu Her
162211  | 87194   | 87 Her  
162579  | 87212   | 30 Dra  
163989  | 87234   | 35 Dra  
162732  | 87280   | 88 Her  
163217  | 87563A  | 90A Her 
163217  | 87563B  | 90B Her 
163588  | 87585   | xi Dra
164613  | 87728   | psi 2 Dra
163506  | 87747   | 89 Her  
163770  | 87808   | theta Her
164058  | 87833   | gamma Dra
163993  | 87933   | xi Her
164136  | 87998A  | nu A Her
166865  | 88127   | 40 Dra  
164349  | 88128   | 93 Her  
166866  | 88136   | 41 Dra  
164668  | 88267B  | 95B Her 
164669  | 88267A  | 95A Her 
164852  | 88331   | 96 Her  
164900  | 88346   | 97 Her  
165625  | 88657   | 98 Her  
165908  | 88745A  | 99A Her 
165908  | 88745B  | 99B Her 
166014  | 88794   | omicron Her
166045  | 88818   | 100A Her    
166046  | 88817   | 100B Her    
166182  | 88886   | 102 Her 
166230  | 88899   | 101 Her 
167006  | 89172   | 104 Her 
168151  | 89348   | 36 Dra  
168653  | 89448   | 37 Dra  
169027  | 89594   | 38 Dra  
168532  | 89773   | 105 Her 
168775  | 89826   | kappa Lyr
168720  | 89861   | 106 Her 
170000  | 89908A  | phi A Dra
170000  | 89908B  | phi B Dra
168913  | 89925   | 108 Her 
168914  | 89935   | 107 Her 
170153  | 89937   | chi Dra
169414  | 90139   | 109 Her 
170073  | 90156A  | 39A Dra 
170073  | 90156B  | 39B Dra 
169702  | 90191   | mu Lyr
170693  | 90344   | 42 Dra  
171635  | 90905   | 45 Dra  
172167  | 91262   | alpha Lyr
173524  | 91755   | 46 Dra  
173583  | 91919B  | epsilon 1B Lyr
173582  | 91919A  | epsilon 1A Lyr
173607  | 91926C  | epsilon 2C Lyr
173608  | 91926D  | epsilon 2D Lyr
173648  | 91971   | zeta 1 Lyr
173649  | 91973   | zeta 2 Lyr
173667  | 92043   | 110 Her 
175286  | 92112   | 50 Dra  
173880  | 92161   | 111 Her 
174585  | 92398   | nu 1 Lyr
174602  | 92405   | nu 2 Lyr
174638  | 92420   | beta Lyr
175306  | 92512   | omicron Dra
174933  | 92614   | 112 Her 
175426  | 92728   | delta 1 Lyr
176524  | 92782   | upsilon Dra
175588  | 92791   | delta 2 Lyr
175492  | 92818   | 113 Her 
176408  | 92997   | 48 Dra  
176437  | 93194   | gamma Lyr
176670  | 93279   | lambda Lyr
177249  | 93340   | 49 Dra  
177196  | 93408   | 16 Lyr  
178207  | 93713   | 51 Dra  
178475  | 93903   | iota Lyr
178449  | 93917   | 17 Lyr  
180777  | 94083   | 59 Dra  
179933  | 94140   | 55 Dra  
180006  | 94302   | 53 Dra  
179527  | 94311   | 19 Lyr  
180711  | 94376   | delta Dra
180163  | 94481   | eta Lyr
180610  | 94490   | 54 Dra  
181984  | 94648   | tau Dra
180809  | 94713   | theta Lyr
182564  | 95081   | pi Dra
185144  | 96100   | sigmaDra
188119  | 97433A  | epsilon A Dra
188119  | 97433B  | epsilon B Dra
190960  | 98401   | 69 Dra  
190544  | 98583   | 64 Dra  
190696  | 98647   | 65B Dra 
190713  | 98658   | 65A Dra 
190940  | 98702   | rho Dra
191277  | 98962   | 66 Dra  
192455  | 99500   | 68 Dra  
193964  | 100221  | 71 Dra  
196787  | 100965  | 75 Dra  
196925  | 101082  | 74 Dra  
195325  | 101160B | 1B Del  
195325  | 101160A | 1A Del  
196502  | 101260  | 73 Dra  
195810  | 101421  | epsilon Del
195943  | 101483  | eta Del
196180  | 101589  | zeta Del
196524  | 101769A | beta A Del
196524  | 101769B | beta B Del
196171  | 101772  | alpha Ind
196544  | 101800  | iota Del
196725  | 101882  | theta Del
196755  | 101916  | kappa Del
196867  | 101958  | alpha Del
197121  | 102080  | 10 Del  
199095  | 102208  | 76 Dra  
197461  | 102281  | delta Del
197157  | 102333  | eta Ind
197963  | 102531  | gamma 1 Del
197964  | 102532  | gamma 2 Del
198069  | 102633A | 13A Del 
198069  | 102633B | 13B Del 
198048  | 102790  | zeta Ind
198390  | 102805  | 15 Del  
198391  | 102819  | 14 Del  
198308  | 102950  | iota Ind
198700  | 103227  | beta Ind
199253  | 103294  | 17 Del  
199254  | 103298  | 16 Del  
199665  | 103527  | 18 Del  
199766  | 103569A | epsilon A Equ
199766  | 103569B | epsilon B Equ
200256  | 103813B | 2B Equ  
200256  | 103813A | 2A Equ  
200644  | 104031  | 3 Equ   
200365  | 104085  | mu Ind
200790  | 104101  | 4 Equ   
201601  | 104521B | gamma B Equ
201601  | 104521A | gamma A Equ
201616  | 104538  | 6 Equ   
202275  | 104858A | delta A Equ
202275  | 104858B | delta B Equ
202447  | 104987  | alpha Equ
202730  | 105319A | theta A Ind
203291  | 105413  | 9 Equ   
203562  | 105570  | beta Equ
203760  | 105841  | gamma Ind
204783  | 106327  | xi Gru
207241  | 107835  | omicron Ind
207971  | 108085  | gamma Gru
208149  | 108281  | piInd
208450  | 108431A | delta A Ind
208450  | 108431B | delta B Ind
208496  | 108478  | kappa 1 Ind
209100  | 108870  | epsilon Ind
209529  | 109081  | kappa 2 Ind
209688  | 109111  | lambda Gru
209952  | 109268  | alpha Gru
211088  | 109908A | mu 1A Gru
211388  | 109937  | 1 Lac   
211202  | 109973  | mu 2 Gru
212120  | 110351  | 2 Lac   
212087  | 110478  | pi 1 Gru
212132  | 110506  | pi 2 Gru
212496  | 110538  | beta Lac
212593  | 110609  | 4 Lac   
211998  | 110618  | nu Ind
212953  | 110936  | nu Gru
213009  | 110997  | delta 1 Gru
213310  | 111022  | 5 Lac   
213080  | 111043  | delta 2 Gru
213420  | 111104  | 6 Lac   
213558  | 111169  | alpha Lac
214167  | 111546  | 8B Lac  
214168  | 111544  | 8A Lac  
214085  | 111594  | sigma 1 Gru
214150  | 111643B | sigma 2B Gru
214150  | 111643A | sigma 2A Gru
214454  | 111674  | 9 Lac   
214680  | 111841  | 10 Lac  
214868  | 111944  | 11 Lac  
214993  | 112031  | 12 Lac  
214952  | 112122  | beta Gru
215104  | 112203  | rho Gru
215373  | 112242  | 13 Lac  
215369  | 112374  | eta Gru
215789  | 112623  | epsilon Gru
216200  | 112778A | 14A Lac 
216397  | 112917  | 15 Lac  
216435  | 113044  | tau 1 Gru
216437  | 113137  | rho Ind
216655  | 113191A | tau 2A Gru
216655  | 113191B | tau 2B Gru
216656  | 113190  | tau 2CD Gru
216916  | 113281  | 16 Lac  
216823  | 113307  | tau 3 Gru
217364  | 113638  | zeta Gru
217902  | 113957  | kappa Gru
218227  | 114131A | theta A Gru
218227  | 114131B | theta B Gru
218242  | 114132A | upsilon A Gru
218242  | 114132B | upsilon B Gru
218670  | 114421  | iota Gru
219693  | 115054  | phi Gru
220729  | 115713  | omicron GruMENSA through VULPECULA
224834  | 88      | tau Phe
224889  | 122     | theta Oct
224926  | 145     | 29 Psc  
224935  | 154     | 30 Psc  
224930  | 171     | 85 Peg  
224990  | 183     | zeta Scl
224995  | 186     | 31 Psc  
225003  | 194     | 32 Psc  
28      | 443     | 33 Psc  
87      | 476     | 86 Peg  
448     | 729     | 87 Peg  
493     | 761B    | kappa 1B Scl
493     | 761A    | kappa 1A Scl
496     | 765     | epsilon Phe
560     | 813     | 34 Psc  
636     | 814     | gamma 3Oct
720     | 930     | kappa 2 Scl
739     | 950     | theta Scl
886     | 1067    | gamma Peg
1013    | 1168    | chi Peg
1061    | 1196    | 35A Psc 
1061    | 1197    | 35B Psc 
1227    | 1319A   | 36A Psc 
1243    | 1340    | 37 Psc  
1317    | 1392C   | 38C Psc 
1317    | 1392A   | 38A Psc 
1317    | 1392B   | 38B Psc 
1352    | 1427    | 39 Psc  
1563    | 1595    | 40 Psc  
1581    | 1599    | zeta Tuc
1635    | 1645    | 41 Psc  
1685    | 1647    | pi Tuc
1737    | 1708    | iota Scl
1796    | 1772    | 42 Psc  
2035    | 1948    | 43 Psc  
2114    | 2006    | 44 Psc  
2140    | 2025    | 45 Psc  
2262    | 2072    | kappa Phe
2261    | 2081    | alpha Phe
2429    | 2210    | eta Scl
2410    | 2213    | 46 Psc  
2411    | 2219    | 47 Psc  
2436    | 2224    | 48 Psc  
2714    | 2415    | 49 Psc  
2834    | 2472    | lambda 1 Phe
2884    | 2484    | beta 1 Tuc
2885    | 2487    | beta 2 Tuc
2913    | 2548    | 51 Psc  
2910    | 2568    | 52 Psc  
3003    | 2578    | beta 3Tuc
3112    | 2629    | theta Tuc
3302    | 2802    | lambda 2 Phe
3379    | 2903    | 53 Psc  
3651    | 3093    | 54 Psc  
3690    | 3138A   | 55A Psc 
3919    | 3245    | mu Phe
3980    | 3277    | xi Phe
4089    | 3330    | rho Tuc
4065    | 3356B   | lambda 1B Scl
4065    | 3356A   | lambda 1A Scl
4150    | 3405    | eta Phe
4211    | 3456    | lambda 2 Scl
4408    | 3632    | 57 Psc  
4482    | 3675    | 58 Psc  
4490    | 3685    | 59 Psc  
4526    | 3697    | 60 Psc  
4568    | 3730    | 61 Psc  
4627    | 3760    | 62 Psc  
4656    | 3786    | delta Psc
4676    | 3810    | 64 Psc  
4757    | 3885B   | 65B Psc 
4758    | 3885A   | 65A Psc 
4919    | 3949    | rho Phe
5190    | 4084    | lambda 1A Tuc
5208    | 4088    | lambda 1B Tuc
5267    | 4267A   | 66A Psc 
5267    | 4267B   | 66B Psc 
5457    | 4293    | lambda 2 Tuc
5382    | 4366    | 67 Psc  
5575    | 4510    | 68 Psc  
5737    | 4577    | alpha Scl
6055    | 4770    | xi Scl
6077    | 4832    | 70 Psc  
6178    | 4852    | sigma Scl
6118    | 4889    | sigma Psc
6186    | 4906    | epsilon Psc
6386    | 5074    | 73 Psc  
6397    | 5081    | 72 Psc  
6456    | 5131    | psi 1A Psc
6457    | 5132    | psi 1B Psc
6479    | 5141    | 77A Psc 
6480    | 5144    | 77B Psc 
6595    | 5165    | beta Phe
6476    | 5175    | 76 Psc  
6557    | 5204    | 75 Psc  
6793    | 5268    | iota Tuc
6767    | 5300A   | upsilon A Phe
6767    | 5300B   | upsilon B Phe
6695    | 5310    | psi 2   Psc
6680    | 5319    | 78 Psc  
6763    | 5346    | 80 Psc  
6882    | 5348A   | zeta A Phe
6882    | 5348B   | zeta B Phe
6903    | 5454    | psi 3 Psc
7034    | 5544    | 82 Psc  
7087    | 5571    | chi Psc
7106    | 5586    | tau Psc
7344    | 5737    | zeta A Psc
7318    | 5742    | phi Psc
7345    | 5743    | zeta B Psc
7374    | 5778    | 87 Psc  
7446    | 5824    | 88 Psc  
7693    | 5842D   | kappa D Tuc
7693    | 5842C   | kappa C Tuc
7570    | 5862    | nuPhe
7788    | 5896A   | kappa A Tuc
7804    | 6061    | 89 Psc  
7964    | 6193    | upsilon Psc
8126    | 6315    | 91 Psc  
8442    | 6527    | 92 Psc  
8723    | 6706    | rho Psc
8763    | 6732    | 94 Psc  
8875    | 6815A   | 95A Psc 
8875    | 6815B   | 95B Psc 
9053    | 6867    | gamma Phe
9024    | 6915    | 96 Psc  
9100    | 6981    | 97 Psc  
9138    | 7007    | mu Psc
9362    | 7083    | delta Phe
9270    | 7097A   | eta A Psc
9270    | 7097B   | eta B Psc
9656    | 7364    | 100A Psc    
9766    | 7436    | 101 Psc 
9906    | 7463A   | tau A Scl
9906    | 7463B   | tau B Scl
9919    | 7535    | pi Psc
10113   | 7709A   | 103A Psc    
10113   | 7709B   | 103B Psc    
10135   | 7710    | 104 Psc 
10164   | 7740    | 105 Psc 
10380   | 7884    | nu Psc
10407   | 7948    | 1 Tri   
10537   | 7955    | pi Scl
10476   | 7981    | 107 Psc 
10516   | 8068    | phi Per
10697   | 8159    | 109 Psc 
10761   | 8198    | omicron Psc
10830   | 8209A   | epsilon A Scl
10830   | 8209B   | epsilon B Scl
11241   | 8704    | 1 Per   
11291   | 8714    | 2 Per   
11443   | 8796    | alpha Tri
11559   | 8833    | xi Psc
11695   | 8837    | psi Phe
11753   | 8882    | phi Phe
11949   | 9222    | 3 Per   
12235   | 9353    | 112 Psc 
12524   | 9459    | chi Phe
12446   | 9487B   | alpha B Psc
12447   | 9487A   | alpha A Psc
12303   | 9505    | 4 Per   
12471   | 9570    | epsilon Tri
13161   | 10064   | beta Tri
13372   | 10220   | 5 Tri   
13267   | 10227   | 5 Per   
13480   | 10280A  | 6A Tri  
13530   | 10366   | 6 Per   
13869   | 10559   | 7 Tri   
13974   | 10644   | delta Tri
14055   | 10670   | gamma Tri
13982   | 10718   | 8 Per   
13994   | 10729   | 7 Per   
14252   | 10793   | 10 Tri  
14489   | 11060   | 9 Per   
14818   | 11279   | 10 Per  
15176   | 11432   | 11 Tri  
15257   | 11486   | 12 Tri  
15335   | 11548   | 13 Tri  
8890    | 11767   | alpha UMi
15656   | 11784   | 14 Tri  
16058   | 12086   | 15A Tri 
16070   | 12091   | 15B Tri 
16739   | 12623   | 12 Per  
16727   | 12692   | 11 Per  
16901   | 12768   | 14 Per  
16895   | 12777   | theta Per
17584   | 13254   | 16 Per  
17506   | 13268   | eta Per
17709   | 13328   | 17 Per  
17904   | 13490A  | 20A Per 
17904   | 13490B  | 20B Per 
17878   | 13531   | tau Per
18296   | 13775   | 21 Per  
18411   | 13879   | pi Per
18449   | 13905   | 24 Per  
18925   | 14328   | gamma Per
19058   | 14354   | rho Per
19356   | 14576   | beta Per
19373   | 14632   | iota Per
19476   | 14668   | kappa Per
19656   | 14817   | omega Per
20766   | 15330   | zeta 1 Ret
20315   | 15338   | 30 Per  
20807   | 15371   | zeta 2 Ret
20365   | 15404   | 29 Per  
20418   | 15444   | 31 Per  
20677   | 15648   | 32 Per  
20902   | 15863   | alpha Per
21120   | 15900   | omicron Tau
21364   | 16083A  | xi A Tau
21428   | 16244B  | 34B Per 
21428   | 16244A  | 34A Per 
22001   | 16245   | kappa Ret
21686   | 16322   | 4 Tau   
21552   | 16335   | sigma Per
21754   | 16369   | 5 Tau   
21770   | 16499   | 36 Per  
21933   | 16511   | 6 Tau   
22091   | 16664A  | 7A Tau  
22091   | 16664B  | 7B Tau  
22192   | 16826   | psi Per
22484   | 16852   | 10 Tau  
22374   | 16859   | 9 Tau   
22796   | 17103   | 12 Tau  
22805   | 17181   | 11 Tau  
23016   | 17309   | 13 Tau  
22951   | 17313   | 40 Per  
22928   | 17358   | delta Per
23183   | 17408   | 14 Tau  
23817   | 17440   | beta Ret
23180   | 17448A  | omicron A Per
23180   | 17448B  | omicron B Per
23288   | 17489   | 16 Tau  
23302   | 17499   | 17 Tau  
23324   | 17527   | 18 Tau  
23230   | 17529   | nu Per
23338   | 17531   | 19 Tau  
23466   | 17563   | 29 Tau  
23408   | 17573   | 20 Tau  
23432   | 17579   | 21 Tau  
23441   | 17588   | 22 Tau  
23480   | 17608   | 23 Tau  
23630   | 17702   | eta Tau
23793   | 17771   | 30 Tau  
23822   | 17832   | 26 Tau  
23850   | 17847   | 27 Tau  
23862   | 17851   | 28 Tau  
23848   | 17886   | 42 Per  
24263   | 18089B  | 31B Tau 
24263   | 18089A  | 31A Tau 
24398   | 18246   | zeta Per
24740   | 18471   | 32 Tau  
24769   | 18485   | 33 Tau  
24760   | 18532   | epsilon Per
25422   | 18597   | delta Ret
24912   | 18614   | xi Per
25204   | 18724   | lambda Tau
25705   | 18744   | gamma Ret
25728   | 18772   | iota Ret
25490   | 18907   | nu Tau
25558   | 18957   | 40 Tau  
25555   | 19009   | 36 Tau  
25604   | 19038   | 37 Tau  
25680   | 19076   | 39 Tau  
25642   | 19167   | lambda Per
25823   | 19171   | 41 Tau  
25867   | 19205   | psi Tau
25975   | 19302   | 49 Per  
25998   | 19335   | 50 Per  
25940   | 19343   | 48 Per  
26162   | 19388   | 43 Tau  
26322   | 19513   | 44 Tau  
26462   | 19554   | 45 Tau  
26690   | 19719   | 46 Tau  
26722   | 19740A  | 47A Tau 
26722   | 19740B  | 47B Tau 
27256   | 19780   | alpha Ret
26673   | 19811   | 52 Per  
26630   | 19812   | mu Per
26912   | 19860   | mu Tau
26911   | 19877   | 48 Tau  
27442   | 19921   | epsilon Ret
27045   | 19990   | omega Tau
27657   | 20020A  | theta A Ret
28525   | 20049   | delta Men
27176   | 20087   | 51 Tau  
27295   | 20171   | 53 Tau  
27309   | 20186   | 56 Tau  
27371   | 20205   | gamma Tau
27383   | 20215A  | 55A Tau 
27383   | 20215B  | 55B Tau 
27397   | 20219   | 57 Tau  
27382   | 20250   | phi Tau
27348   | 20252   | 54 Per  
27459   | 20261   | 58 Tau  
29116   | 20297   | nu Men
28093   | 20384   | eta Ret
27628   | 20400   | 60 Tau  
27638   | 20430   | chi Tau
27697   | 20455   | delta 1 Tau
27749   | 20484   | 63 Tau  
27820   | 20522   | 66 Tau  
27778   | 20533   | 62A Tau 
27819   | 20542   | delta 2 Tau
27777   | 20579   | 55 Per  
27786   | 20591A  | 56A Per 
27786   | 20591B  | 56B Per 
27934   | 20635   | kappa 1 Tau
27946   | 20641   | kappa 2 Tau
27962   | 20648A  | delta 3A Tau
27962   | 20648B  | delta 3B Tau
27991   | 20661   | 70 Tau  
28024   | 20711   | upsilon Tau
28052   | 20713   | 71 Tau  
28100   | 20732   | pi Tau
28149   | 20789   | 72 Tau  
28294   | 20873   | 76 Tau  
28292   | 20877   | 75 Tau  
28307   | 20885   | theta 1 Tau
28305   | 20889   | epsilon Tau
28319   | 20894   | theta 2 Tau
28355   | 20901   | 79 Tau  
28485   | 20995A  | 80A Tau 
28485   | 20995B  | 80B Tau 
28556   | 21036   | 83 Tau  
28546   | 21039   | 81 Tau  
28595   | 21082   | 84 Tau  
28677   | 21137   | 85 Tau  
28693   | 21238   | 57B Per 
28704   | 21242   | 57A Per 
28910   | 21273   | rho Tau
29140   | 21402   | 88 Tau  
29139   | 21421   | alpha Tau
29388   | 21589   | 90 Tau  
29375   | 21588   | 89 Tau  
29479   | 21673   | sigma 1 Tau
29488   | 21683   | sigma 2 Tau
29589   | 21735   | 93 Tau  
29763   | 21881   | tau Tau
30185   | 21914   | lambda Pic
29722   | 21928   | 59 Per  
30612   | 21949   | mu Men
29859   | 21961   | 95 Tau  
30605   | 22441   | 96 Tau  
30652   | 22449   | pi 3 Ori
30739   | 22509   | pi 2 Ori
31203   | 22531   | iota A Pic
31204   | 22534   | iota B Pic
30836   | 22549   | pi 4 Ori
30780   | 22565   | 97 Tau  
30959   | 22667   | omicron 1 Ori
31139   | 22730   | 5 Ori   
31237   | 22797   | pi 5 Ori
31283   | 22833   | 6 Ori   
31295   | 22845   | pi 1 Ori
32440   | 22871   | eta Men
31421   | 22957   | omicron 2 Ori
31553   | 23068   | 99 Tau  
31592   | 23088   | 98 Tau  
31767   | 23123   | pi 6Ori
34172   | 23148   | xi Men
31845   | 23214   | 101 Tau 
33285   | 23467   | beta Men
